MetaStock(tm) data file \\#AAAGX\,,,,,,,,,
TICKER,PER,DATE,TIME,OPEN,HIGH,LOW,CLOSE,VOLUME,O/I
#AAAGX,D,02/17/2009,00:00:00,3.160000086,3.160000086,3.160000086,3.160000086,0,0
#AAAGX,D,02/18/2009,00:00:00,3.160000086,3.160000086,3.160000086,3.160000086,0,0
#AAAGX,D,02/19/2009,00:00:00,3.119999886,3.119999886,3.119999886,3.119999886,0,0
#AAAGX,D,02/20/2009,00:00:00,3.099999905,3.099999905,3.099999905,3.099999905,0,0
#AAAGX,D,02/23/2009,00:00:00,3,3,3,3,0,0
#AAAGX,D,02/24/2009,00:00:00,3.109999895,3.109999895,3.109999895,3.109999895,0,0
#AAAGX,D,02/25/2009,00:00:00,3.079999924,3.079999924,3.079999924,3.079999924,0,0
#AAAGX,D,02/26/2009,00:00:00,3.039999962,3.039999962,3.039999962,3.039999962,0,0
#AAAGX,D,02/27/2009,00:00:00,3,3,3,3,0,0
#AAAGX,D,03/02/2009,00:00:00,2.869999886,2.869999886,2.869999886,2.869999886,0,0
#AAAGX,D,03/03/2009,00:00:00,2.859999895,2.859999895,2.859999895,2.859999895,0,0
#AAAGX,D,03/04/2009,00:00:00,2.940000057,2.940000057,2.940000057,2.940000057,0,0
#AAAGX,D,03/05/2009,00:00:00,2.829999924,2.829999924,2.829999924,2.829999924,0,0
#AAAGX,D,03/06/2009,00:00:00,2.829999924,2.829999924,2.829999924,2.829999924,0,0
#AAAGX,D,03/09/2009,00:00:00,2.789999962,2.789999962,2.789999962,2.789999962,0,0
#AAAGX,D,03/10/2009,00:00:00,2.960000038,2.960000038,2.960000038,2.960000038,0,0
#AAAGX,D,03/11/2009,00:00:00,2.99000001,2.99000001,2.99000001,2.99000001,0,0
#AAAGX,D,03/12/2009,00:00:00,3.079999924,3.079999924,3.079999924,3.079999924,0,0
#AAAGX,D,03/13/2009,00:00:00,3.089999914,3.089999914,3.089999914,3.089999914,0,0
#AAAGX,D,03/16/2009,00:00:00,3.059999943,3.059999943,3.059999943,3.059999943,0,0
#AAAGX,D,03/17/2009,00:00:00,3.170000076,3.170000076,3.170000076,3.170000076,0,0
#AAAGX,D,03/18/2009,00:00:00,3.210000038,3.210000038,3.210000038,3.210000038,0,0
#AAAGX,D,03/19/2009,00:00:00,3.170000076,3.170000076,3.170000076,3.170000076,0,0
#AAAGX,D,03/20/2009,00:00:00,3.119999886,3.119999886,3.119999886,3.119999886,0,0
#AAAGX,D,03/23/2009,00:00:00,3.319999933,3.319999933,3.319999933,3.319999933,0,0
#AAAGX,D,03/24/2009,00:00:00,3.25999999,3.25999999,3.25999999,3.25999999,0,0
#AAAGX,D,03/25/2009,00:00:00,3.279999971,3.279999971,3.279999971,3.279999971,0,0
#AAAGX,D,03/26/2009,00:00:00,3.369999886,3.369999886,3.369999886,3.369999886,0,0
#AAAGX,D,03/27/2009,00:00:00,3.299999952,3.299999952,3.299999952,3.299999952,0,0
#AAAGX,D,03/30/2009,00:00:00,3.200000048,3.200000048,3.200000048,3.200000048,0,0
#AAAGX,D,03/31/2009,00:00:00,3.24000001,3.24000001,3.24000001,3.24000001,0,0
#AAAGX,D,04/01/2009,00:00:00,3.279999971,3.279999971,3.279999971,3.279999971,0,0
#AAAGX,D,04/02/2009,00:00:00,3.380000114,3.380000114,3.380000114,3.380000114,0,0
#AAAGX,D,04/03/2009,00:00:00,3.430000067,3.430000067,3.430000067,3.430000067,0,0
#AAAGX,D,04/06/2009,00:00:00,3.400000095,3.400000095,3.400000095,3.400000095,0,0
#AAAGX,D,04/07/2009,00:00:00,3.319999933,3.319999933,3.319999933,3.319999933,0,0
#AAAGX,D,04/08/2009,00:00:00,3.369999886,3.369999886,3.369999886,3.369999886,0,0
#AAAGX,D,04/09/2009,00:00:00,3.480000019,3.480000019,3.480000019,3.480000019,0,0
#AAAGX,D,04/13/2009,00:00:00,3.480000019,3.480000019,3.480000019,3.480000019,0,0
#AAAGX,D,04/14/2009,00:00:00,3.420000076,3.420000076,3.420000076,3.420000076,0,0
#AAAGX,D,04/15/2009,00:00:00,3.440000057,3.440000057,3.440000057,3.440000057,0,0
#AAAGX,D,04/16/2009,00:00:00,3.5,3.5,3.5,3.5,0,0
#AAAGX,D,04/17/2009,00:00:00,3.519999981,3.519999981,3.519999981,3.519999981,0,0
#AAAGX,D,04/20/2009,00:00:00,3.380000114,3.380000114,3.380000114,3.380000114,0,0
#AAAGX,D,04/21/2009,00:00:00,3.460000038,3.460000038,3.460000038,3.460000038,0,0
#AAAGX,D,04/22/2009,00:00:00,3.450000048,3.450000048,3.450000048,3.450000048,0,0
#AAAGX,D,04/23/2009,00:00:00,3.49000001,3.49000001,3.49000001,3.49000001,0,0
#AAAGX,D,04/24/2009,00:00:00,3.549999952,3.549999952,3.549999952,3.549999952,0,0
#AAAGX,D,04/27/2009,00:00:00,3.519999981,3.519999981,3.519999981,3.519999981,0,0
#AAAGX,D,04/28/2009,00:00:00,3.5,3.5,3.5,3.5,0,0
#AAAGX,D,04/29/2009,00:00:00,3.569999933,3.569999933,3.569999933,3.569999933,0,0
#AAAGX,D,04/30/2009,00:00:00,3.569999933,3.569999933,3.569999933,3.569999933,0,0
#AAAGX,D,05/01/2009,00:00:00,3.579999924,3.579999924,3.579999924,3.579999924,0,0
#AAAGX,D,05/04/2009,00:00:00,3.700000048,3.700000048,3.700000048,3.700000048,0,0
#AAAGX,D,05/05/2009,00:00:00,3.700000048,3.700000048,3.700000048,3.700000048,0,0
#AAAGX,D,05/06/2009,00:00:00,3.74000001,3.74000001,3.74000001,3.74000001,0,0
#AAAGX,D,05/07/2009,00:00:00,3.660000086,3.660000086,3.660000086,3.660000086,0,0
#AAAGX,D,05/08/2009,00:00:00,3.710000038,3.710000038,3.710000038,3.710000038,0,0
#AAAGX,D,05/11/2009,00:00:00,3.670000076,3.670000076,3.670000076,3.670000076,0,0
#AAAGX,D,05/12/2009,00:00:00,3.660000086,3.660000086,3.660000086,3.660000086,0,0
#AAAGX,D,05/13/2009,00:00:00,3.559999943,3.559999943,3.559999943,3.559999943,0,0
#AAAGX,D,05/14/2009,00:00:00,3.599999905,3.599999905,3.599999905,3.599999905,0,0
#AAAGX,D,05/15/2009,00:00:00,3.569999933,3.569999933,3.569999933,3.569999933,0,0
#AAAGX,D,05/18/2009,00:00:00,3.680000067,3.680000067,3.680000067,3.680000067,0,0
#AAAGX,D,05/19/2009,00:00:00,3.680000067,3.680000067,3.680000067,3.680000067,0,0
#AAAGX,D,05/20/2009,00:00:00,3.670000076,3.670000076,3.670000076,3.670000076,0,0
#AAAGX,D,05/21/2009,00:00:00,3.609999895,3.609999895,3.609999895,3.609999895,0,0
#AAAGX,D,05/22/2009,00:00:00,3.599999905,3.599999905,3.599999905,3.599999905,0,0
#AAAGX,D,05/26/2009,00:00:00,3.710000038,3.710000038,3.710000038,3.710000038,0,0
#AAAGX,D,05/27/2009,00:00:00,3.650000095,3.650000095,3.650000095,3.650000095,0,0
#AAAGX,D,05/28/2009,00:00:00,3.710000038,3.710000038,3.710000038,3.710000038,0,0
#AAAGX,D,05/29/2009,00:00:00,3.75999999,3.75999999,3.75999999,3.75999999,0,0
#AAAGX,D,06/01/2009,00:00:00,3.859999895,3.859999895,3.859999895,3.859999895,0,0
#AAAGX,D,06/02/2009,00:00:00,3.869999886,3.869999886,3.869999886,3.869999886,0,0
#AAAGX,D,06/03/2009,00:00:00,3.819999933,3.819999933,3.819999933,3.819999933,0,0
#AAAGX,D,06/04/2009,00:00:00,3.880000114,3.880000114,3.880000114,3.880000114,0,0
#AAAGX,D,06/05/2009,00:00:00,3.869999886,3.869999886,3.869999886,3.869999886,0,0
#AAAGX,D,06/08/2009,00:00:00,3.869999886,3.869999886,3.869999886,3.869999886,0,0
#AAAGX,D,06/09/2009,00:00:00,3.900000095,3.900000095,3.900000095,3.900000095,0,0
#AAAGX,D,06/10/2009,00:00:00,3.880000114,3.880000114,3.880000114,3.880000114,0,0
#AAAGX,D,06/11/2009,00:00:00,3.890000105,3.890000105,3.890000105,3.890000105,0,0
#AAAGX,D,06/12/2009,00:00:00,3.880000114,3.880000114,3.880000114,3.880000114,0,0
#AAAGX,D,06/15/2009,00:00:00,3.789999962,3.789999962,3.789999962,3.789999962,0,0
#AAAGX,D,06/16/2009,00:00:00,3.74000001,3.74000001,3.74000001,3.74000001,0,0
#AAAGX,D,06/17/2009,00:00:00,3.74000001,3.74000001,3.74000001,3.74000001,0,0
#AAAGX,D,06/18/2009,00:00:00,3.75999999,3.75999999,3.75999999,3.75999999,0,0
#AAAGX,D,06/19/2009,00:00:00,3.789999962,3.789999962,3.789999962,3.789999962,0,0
#AAAGX,D,06/22/2009,00:00:00,3.660000086,3.660000086,3.660000086,3.660000086,0,0
#AAAGX,D,06/23/2009,00:00:00,3.670000076,3.670000076,3.670000076,3.670000076,0,0
#AAAGX,D,06/24/2009,00:00:00,3.710000038,3.710000038,3.710000038,3.710000038,0,0
#AAAGX,D,06/25/2009,00:00:00,3.789999962,3.789999962,3.789999962,3.789999962,0,0
#AAAGX,D,06/26/2009,00:00:00,3.799999952,3.799999952,3.799999952,3.799999952,0,0
#AAAGX,D,06/29/2009,00:00:00,3.819999933,3.819999933,3.819999933,3.819999933,0,0
#AAAGX,D,06/30/2009,00:00:00,3.779999971,3.779999971,3.779999971,3.779999971,0,0
#AAAGX,D,07/01/2009,00:00:00,3.789999962,3.789999962,3.789999962,3.789999962,0,0
#AAAGX,D,07/02/2009,00:00:00,3.700000048,3.700000048,3.700000048,3.700000048,0,0
#AAAGX,D,07/06/2009,00:00:00,3.690000057,3.690000057,3.690000057,3.690000057,0,0
#AAAGX,D,07/07/2009,00:00:00,3.619999886,3.619999886,3.619999886,3.619999886,0,0
#AAAGX,D,07/08/2009,00:00:00,3.609999895,3.609999895,3.609999895,3.609999895,0,0
#AAAGX,D,07/09/2009,00:00:00,3.640000105,3.640000105,3.640000105,3.640000105,0,0
#AAAGX,D,07/10/2009,00:00:00,3.630000114,3.630000114,3.630000114,3.630000114,0,0
#AAAGX,D,07/13/2009,00:00:00,3.720000029,3.720000029,3.720000029,3.720000029,0,0
#AAAGX,D,07/14/2009,00:00:00,3.74000001,3.74000001,3.74000001,3.74000001,0,0
#AAAGX,D,07/15/2009,00:00:00,3.849999905,3.849999905,3.849999905,3.849999905,0,0
#AAAGX,D,07/16/2009,00:00:00,3.900000095,3.900000095,3.900000095,3.900000095,0,0
#AAAGX,D,07/17/2009,00:00:00,3.910000086,3.910000086,3.910000086,3.910000086,0,0
#AAAGX,D,07/20/2009,00:00:00,3.960000038,3.960000038,3.960000038,3.960000038,0,0
#AAAGX,D,07/21/2009,00:00:00,3.970000029,3.970000029,3.970000029,3.970000029,0,0
#AAAGX,D,07/22/2009,00:00:00,3.980000019,3.980000019,3.980000019,3.980000019,0,0
#AAAGX,D,07/23/2009,00:00:00,4.059999943,4.059999943,4.059999943,4.059999943,0,0
#AAAGX,D,07/24/2009,00:00:00,4.070000172,4.070000172,4.070000172,4.070000172,0,0
#AAAGX,D,07/27/2009,00:00:00,4.070000172,4.070000172,4.070000172,4.070000172,0,0
#AAAGX,D,07/28/2009,00:00:00,4.059999943,4.059999943,4.059999943,4.059999943,0,0
#AAAGX,D,07/29/2009,00:00:00,4.03000021,4.03000021,4.03000021,4.03000021,0,0
#AAAGX,D,07/30/2009,00:00:00,4.070000172,4.070000172,4.070000172,4.070000172,0,0
#AAAGX,D,07/31/2009,00:00:00,4.079999924,4.079999924,4.079999924,4.079999924,0,0
#AAAGX,D,08/03/2009,00:00:00,4.159999847,4.159999847,4.159999847,4.159999847,0,0
#AAAGX,D,08/04/2009,00:00:00,4.159999847,4.159999847,4.159999847,4.159999847,0,0
#AAAGX,D,08/05/2009,00:00:00,4.139999866,4.139999866,4.139999866,4.139999866,0,0
#AAAGX,D,08/06/2009,00:00:00,4.110000134,4.110000134,4.110000134,4.110000134,0,0
#AAAGX,D,08/07/2009,00:00:00,4.150000095,4.150000095,4.150000095,4.150000095,0,0
#AAAGX,D,08/10/2009,00:00:00,4.130000114,4.130000114,4.130000114,4.130000114,0,0
#AAAGX,D,08/11/2009,00:00:00,4.079999924,4.079999924,4.079999924,4.079999924,0,0
#AAAGX,D,08/12/2009,00:00:00,4.130000114,4.130000114,4.130000114,4.130000114,0,0
#AAAGX,D,08/13/2009,00:00:00,4.170000076,4.170000076,4.170000076,4.170000076,0,0
#AAAGX,D,08/14/2009,00:00:00,4.119999886,4.119999886,4.119999886,4.119999886,0,0
#AAAGX,D,08/17/2009,00:00:00,4.010000229,4.010000229,4.010000229,4.010000229,0,0
#AAAGX,D,08/18/2009,00:00:00,4.070000172,4.070000172,4.070000172,4.070000172,0,0
#AAAGX,D,08/19/2009,00:00:00,4.090000153,4.090000153,4.090000153,4.090000153,0,0
#AAAGX,D,08/20/2009,00:00:00,4.150000095,4.150000095,4.150000095,4.150000095,0,0
#AAAGX,D,08/21/2009,00:00:00,4.210000038,4.210000038,4.210000038,4.210000038,0,0
#AAAGX,D,08/24/2009,00:00:00,4.199999809,4.199999809,4.199999809,4.199999809,0,0
#AAAGX,D,08/25/2009,00:00:00,4.210000038,4.210000038,4.210000038,4.210000038,0,0
#AAAGX,D,08/26/2009,00:00:00,4.210000038,4.210000038,4.210000038,4.210000038,0,0
#AAAGX,D,08/27/2009,00:00:00,4.21999979,4.21999979,4.21999979,4.21999979,0,0
#AAAGX,D,08/28/2009,00:00:00,4.210000038,4.210000038,4.210000038,4.210000038,0,0
#AAAGX,D,08/31/2009,00:00:00,4.170000076,4.170000076,4.170000076,4.170000076,0,0
#AAAGX,D,09/01/2009,00:00:00,4.090000153,4.090000153,4.090000153,4.090000153,0,0
#AAAGX,D,09/02/2009,00:00:00,4.079999924,4.079999924,4.079999924,4.079999924,0,0
#AAAGX,D,09/03/2009,00:00:00,4.119999886,4.119999886,4.119999886,4.119999886,0,0
#AAAGX,D,09/04/2009,00:00:00,4.179999828,4.179999828,4.179999828,4.179999828,0,0
#AAAGX,D,09/08/2009,00:00:00,4.21999979,4.21999979,4.21999979,4.21999979,0,0
#AAAGX,D,09/09/2009,00:00:00,4.25,4.25,4.25,4.25,0,0
#AAAGX,D,09/10/2009,00:00:00,4.300000191,4.300000191,4.300000191,4.300000191,0,0
#AAAGX,D,09/11/2009,00:00:00,4.300000191,4.300000191,4.300000191,4.300000191,0,0
#AAAGX,D,09/14/2009,00:00:00,4.320000172,4.320000172,4.320000172,4.320000172,0,0
#AAAGX,D,09/15/2009,00:00:00,4.340000153,4.340000153,4.340000153,4.340000153,0,0
#AAAGX,D,09/16/2009,00:00:00,4.409999847,4.409999847,4.409999847,4.409999847,0,0
#AAAGX,D,09/17/2009,00:00:00,4.400000095,4.400000095,4.400000095,4.400000095,0,0
#AAAGX,D,09/18/2009,00:00:00,4.400000095,4.400000095,4.400000095,4.400000095,0,0
#AAAGX,D,09/21/2009,00:00:00,4.400000095,4.400000095,4.400000095,4.400000095,0,0
#AAAGX,D,09/22/2009,00:00:00,4.429999828,4.429999828,4.429999828,4.429999828,0,0
#AAAGX,D,09/23/2009,00:00:00,4.380000114,4.380000114,4.380000114,4.380000114,0,0
#AAAGX,D,09/24/2009,00:00:00,4.329999924,4.329999924,4.329999924,4.329999924,0,0
#AAAGX,D,09/25/2009,00:00:00,4.289999962,4.289999962,4.289999962,4.289999962,0,0
#AAAGX,D,09/28/2009,00:00:00,4.369999886,4.369999886,4.369999886,4.369999886,0,0
#AAAGX,D,09/29/2009,00:00:00,4.360000134,4.360000134,4.360000134,4.360000134,0,0
#AAAGX,D,09/30/2009,00:00:00,4.349999905,4.349999905,4.349999905,4.349999905,0,0
#AAAGX,D,10/01/2009,00:00:00,4.230000019,4.230000019,4.230000019,4.230000019,0,0
#AAAGX,D,10/02/2009,00:00:00,4.210000038,4.210000038,4.210000038,4.210000038,0,0
#AAAGX,D,10/05/2009,00:00:00,4.269999981,4.269999981,4.269999981,4.269999981,0,0
#AAAGX,D,10/06/2009,00:00:00,4.329999924,4.329999924,4.329999924,4.329999924,0,0
#AAAGX,D,10/07/2009,00:00:00,4.360000134,4.360000134,4.360000134,4.360000134,0,0
#AAAGX,D,10/08/2009,00:00:00,4.400000095,4.400000095,4.400000095,4.400000095,0,0
#AAAGX,D,10/09/2009,00:00:00,4.429999828,4.429999828,4.429999828,4.429999828,0,0
#AAAGX,D,10/12/2009,00:00:00,4.440000057,4.440000057,4.440000057,4.440000057,0,0
#AAAGX,D,10/13/2009,00:00:00,4.440000057,4.440000057,4.440000057,4.440000057,0,0
#AAAGX,D,10/14/2009,00:00:00,4.519999981,4.519999981,4.519999981,4.519999981,0,0
#AAAGX,D,10/15/2009,00:00:00,4.53000021,4.53000021,4.53000021,4.53000021,0,0
#AAAGX,D,10/16/2009,00:00:00,4.5,4.5,4.5,4.5,0,0
#AAAGX,D,10/19/2009,00:00:00,4.539999962,4.539999962,4.539999962,4.539999962,0,0
#AAAGX,D,10/20/2009,00:00:00,4.519999981,4.519999981,4.519999981,4.519999981,0,0
#AAAGX,D,10/21/2009,00:00:00,4.46999979,4.46999979,4.46999979,4.46999979,0,0
#AAAGX,D,10/22/2009,00:00:00,4.510000229,4.510000229,4.510000229,4.510000229,0,0
#AAAGX,D,10/23/2009,00:00:00,4.460000038,4.460000038,4.460000038,4.460000038,0,0
#AAAGX,D,10/26/2009,00:00:00,4.409999847,4.409999847,4.409999847,4.409999847,0,0
#AAAGX,D,10/27/2009,00:00:00,4.380000114,4.380000114,4.380000114,4.380000114,0,0
#AAAGX,D,10/28/2009,00:00:00,4.269999981,4.269999981,4.269999981,4.269999981,0,0
#AAAGX,D,10/29/2009,00:00:00,4.380000114,4.380000114,4.380000114,4.380000114,0,0
#AAAGX,D,10/30/2009,00:00:00,4.260000229,4.260000229,4.260000229,4.260000229,0,0
#AAAGX,D,11/02/2009,00:00:00,4.289999962,4.289999962,4.289999962,4.289999962,0,0
#AAAGX,D,11/03/2009,00:00:00,4.309999943,4.309999943,4.309999943,4.309999943,0,0
#AAAGX,D,11/04/2009,00:00:00,4.309999943,4.309999943,4.309999943,4.309999943,0,0
#AAAGX,D,11/05/2009,00:00:00,4.389999866,4.389999866,4.389999866,4.389999866,0,0
#AAAGX,D,11/06/2009,00:00:00,4.420000076,4.420000076,4.420000076,4.420000076,0,0
#AAAGX,D,11/09/2009,00:00:00,4.510000229,4.510000229,4.510000229,4.510000229,0,0
#AAAGX,D,11/10/2009,00:00:00,4.510000229,4.510000229,4.510000229,4.510000229,0,0
#AAAGX,D,11/11/2009,00:00:00,4.53000021,4.53000021,4.53000021,4.53000021,0,0
#AAAGX,D,11/12/2009,00:00:00,4.480000019,4.480000019,4.480000019,4.480000019,0,0
#AAAGX,D,11/13/2009,00:00:00,4.510000229,4.510000229,4.510000229,4.510000229,0,0
#AAAGX,D,11/16/2009,00:00:00,4.570000172,4.570000172,4.570000172,4.570000172,0,0
#AAAGX,D,11/17/2009,00:00:00,4.579999924,4.579999924,4.579999924,4.579999924,0,0
#AAAGX,D,11/18/2009,00:00:00,4.570000172,4.570000172,4.570000172,4.570000172,0,0
#AAAGX,D,11/19/2009,00:00:00,4.5,4.5,4.5,4.5,0,0
#AAAGX,D,11/20/2009,00:00:00,4.480000019,4.480000019,4.480000019,4.480000019,0,0
#AAAGX,D,11/23/2009,00:00:00,4.53000021,4.53000021,4.53000021,4.53000021,0,0
#AAAGX,D,11/24/2009,00:00:00,4.53000021,4.53000021,4.53000021,4.53000021,0,0
#AAAGX,D,11/25/2009,00:00:00,4.550000191,4.550000191,4.550000191,4.550000191,0,0
#AAAGX,D,11/27/2009,00:00:00,4.46999979,4.46999979,4.46999979,4.46999979,0,0
#AAAGX,D,11/30/2009,00:00:00,4.489999771,4.489999771,4.489999771,4.489999771,0,0
#AAAGX,D,12/01/2009,00:00:00,4.550000191,4.550000191,4.550000191,4.550000191,0,0
#AAAGX,D,12/02/2009,00:00:00,4.559999943,4.559999943,4.559999943,4.559999943,0,0
#AAAGX,D,12/03/2009,00:00:00,4.519999981,4.519999981,4.519999981,4.519999981,0,0
#AAAGX,D,12/04/2009,00:00:00,4.539999962,4.539999962,4.539999962,4.539999962,0,0
#AAAGX,D,12/07/2009,00:00:00,4.519999981,4.519999981,4.519999981,4.519999981,0,0
#AAAGX,D,12/08/2009,00:00:00,4.46999979,4.46999979,4.46999979,4.46999979,0,0
#AAAGX,D,12/09/2009,00:00:00,4.5,4.5,4.5,4.5,0,0
#AAAGX,D,12/10/2009,00:00:00,4.53000021,4.53000021,4.53000021,4.53000021,0,0
#AAAGX,D,12/11/2009,00:00:00,4.539999962,4.539999962,4.539999962,4.539999962,0,0
#AAAGX,D,12/14/2009,00:00:00,4.579999924,4.579999924,4.579999924,4.579999924,0,0
#AAAGX,D,12/15/2009,00:00:00,4.559999943,4.559999943,4.559999943,4.559999943,0,0
#AAAGX,D,12/16/2009,00:00:00,4.579999924,4.579999924,4.579999924,4.579999924,0,0
#AAAGX,D,12/17/2009,00:00:00,4.519999981,4.519999981,4.519999981,4.519999981,0,0
#AAAGX,D,12/18/2009,00:00:00,4.570000172,4.570000172,4.570000172,4.570000172,0,0
#AAAGX,D,12/21/2009,00:00:00,4.610000134,4.610000134,4.610000134,4.610000134,0,0
#AAAGX,D,12/22/2009,00:00:00,4.639999866,4.639999866,4.639999866,4.639999866,0,0
#AAAGX,D,12/23/2009,00:00:00,4.670000076,4.670000076,4.670000076,4.670000076,0,0
#AAAGX,D,12/24/2009,00:00:00,4.690000057,4.690000057,4.690000057,4.690000057,0,0
#AAAGX,D,12/28/2009,00:00:00,4.699999809,4.699999809,4.699999809,4.699999809,0,0
#AAAGX,D,12/29/2009,00:00:00,4.690000057,4.690000057,4.690000057,4.690000057,0,0
#AAAGX,D,12/30/2009,00:00:00,4.679999828,4.679999828,4.679999828,4.679999828,0,0
#AAAGX,D,12/31/2009,00:00:00,4.639999866,4.639999866,4.639999866,4.639999866,0,0
#AAAGX,D,01/04/2010,00:00:00,4.71999979,4.71999979,4.71999979,4.71999979,0,0
#AAAGX,D,01/05/2010,00:00:00,4.75,4.75,4.75,4.75,0,0
#AAAGX,D,01/06/2010,00:00:00,4.75,4.75,4.75,4.75,0,0
#AAAGX,D,01/07/2010,00:00:00,4.769999981,4.769999981,4.769999981,4.769999981,0,0
#AAAGX,D,01/08/2010,00:00:00,4.789999962,4.789999962,4.789999962,4.789999962,0,0
#AAAGX,D,01/11/2010,00:00:00,4.789999962,4.789999962,4.789999962,4.789999962,0,0
#AAAGX,D,01/12/2010,00:00:00,4.730000019,4.730000019,4.730000019,4.730000019,0,0
#AAAGX,D,01/13/2010,00:00:00,4.769999981,4.769999981,4.769999981,4.769999981,0,0
#AAAGX,D,01/14/2010,00:00:00,4.78000021,4.78000021,4.78000021,4.78000021,0,0
#AAAGX,D,01/15/2010,00:00:00,4.730000019,4.730000019,4.730000019,4.730000019,0,0
#AAAGX,D,01/19/2010,00:00:00,4.789999962,4.789999962,4.789999962,4.789999962,0,0
#AAAGX,D,01/20/2010,00:00:00,4.739999771,4.739999771,4.739999771,4.739999771,0,0
#AAAGX,D,01/21/2010,00:00:00,4.659999847,4.659999847,4.659999847,4.659999847,0,0
#AAAGX,D,01/22/2010,00:00:00,4.539999962,4.539999962,4.539999962,4.539999962,0,0
#AAAGX,D,01/25/2010,00:00:00,4.550000191,4.550000191,4.550000191,4.550000191,0,0
#AAAGX,D,01/26/2010,00:00:00,4.539999962,4.539999962,4.539999962,4.539999962,0,0
#AAAGX,D,01/27/2010,00:00:00,4.570000172,4.570000172,4.570000172,4.570000172,0,0
#AAAGX,D,01/28/2010,00:00:00,4.489999771,4.489999771,4.489999771,4.489999771,0,0
#AAAGX,D,01/29/2010,00:00:00,4.420000076,4.420000076,4.420000076,4.420000076,0,0
#AAAGX,D,02/01/2010,00:00:00,4.489999771,4.489999771,4.489999771,4.489999771,0,0
#AAAGX,D,02/02/2010,00:00:00,4.550000191,4.550000191,4.550000191,4.550000191,0,0
#AAAGX,D,02/03/2010,00:00:00,4.539999962,4.539999962,4.539999962,4.539999962,0,0
#AAAGX,D,02/04/2010,00:00:00,4.380000114,4.380000114,4.380000114,4.380000114,0,0
#AAAGX,D,02/05/2010,00:00:00,4.389999866,4.389999866,4.389999866,4.389999866,0,0
#AAAGX,D,02/08/2010,00:00:00,4.360000134,4.360000134,4.360000134,4.360000134,0,0
#AAAGX,D,02/09/2010,00:00:00,4.420000076,4.420000076,4.420000076,4.420000076,0,0
#AAAGX,D,02/10/2010,00:00:00,4.409999847,4.409999847,4.409999847,4.409999847,0,0
#AAAGX,D,02/11/2010,00:00:00,4.46999979,4.46999979,4.46999979,4.46999979,0,0
#AAAGX,D,02/12/2010,00:00:00,4.46999979,4.46999979,4.46999979,4.46999979,0,0
#AAAGX,D,02/16/2010,00:00:00,4.539999962,4.539999962,4.539999962,4.539999962,0,0
#AAAGX,D,02/17/2010,00:00:00,4.559999943,4.559999943,4.559999943,4.559999943,0,0
#AAAGX,D,02/18/2010,00:00:00,4.579999924,4.579999924,4.579999924,4.579999924,0,0
#AAAGX,D,02/19/2010,00:00:00,4.590000153,4.590000153,4.590000153,4.590000153,0,0
#AAAGX,D,02/22/2010,00:00:00,4.570000172,4.570000172,4.570000172,4.570000172,0,0
#AAAGX,D,02/23/2010,00:00:00,4.510000229,4.510000229,4.510000229,4.510000229,0,0
#AAAGX,D,02/24/2010,00:00:00,4.550000191,4.550000191,4.550000191,4.550000191,0,0
#AAAGX,D,02/25/2010,00:00:00,4.550000191,4.550000191,4.550000191,4.550000191,0,0
#AAAGX,D,02/26/2010,00:00:00,4.559999943,4.559999943,4.559999943,4.559999943,0,0
#AAAGX,D,03/01/2010,00:00:00,4.610000134,4.610000134,4.610000134,4.610000134,0,0
#AAAGX,D,03/02/2010,00:00:00,4.630000114,4.630000114,4.630000114,4.630000114,0,0
#AAAGX,D,03/03/2010,00:00:00,4.639999866,4.639999866,4.639999866,4.639999866,0,0
#AAAGX,D,03/04/2010,00:00:00,4.650000095,4.650000095,4.650000095,4.650000095,0,0
#AAAGX,D,03/05/2010,00:00:00,4.71999979,4.71999979,4.71999979,4.71999979,0,0
#AAAGX,D,03/08/2010,00:00:00,4.71999979,4.71999979,4.71999979,4.71999979,0,0
#AAAGX,D,03/09/2010,00:00:00,4.730000019,4.730000019,4.730000019,4.730000019,0,0
#AAAGX,D,03/10/2010,00:00:00,4.760000229,4.760000229,4.760000229,4.760000229,0,0
#AAAGX,D,03/11/2010,00:00:00,4.78000021,4.78000021,4.78000021,4.78000021,0,0
#AAAGX,D,03/12/2010,00:00:00,4.78000021,4.78000021,4.78000021,4.78000021,0,0
#AAAGX,D,03/15/2010,00:00:00,4.769999981,4.769999981,4.769999981,4.769999981,0,0
#AAAGX,D,03/16/2010,00:00:00,4.800000191,4.800000191,4.800000191,4.800000191,0,0
#AAAGX,D,03/17/2010,00:00:00,4.820000172,4.820000172,4.820000172,4.820000172,0,0
#AAAGX,D,03/18/2010,00:00:00,4.820000172,4.820000172,4.820000172,4.820000172,0,0
#AAAGX,D,03/19/2010,00:00:00,4.78000021,4.78000021,4.78000021,4.78000021,0,0
#AAAGX,D,03/22/2010,00:00:00,4.809999943,4.809999943,4.809999943,4.809999943,0,0
#AAAGX,D,03/23/2010,00:00:00,4.840000153,4.840000153,4.840000153,4.840000153,0,0
#AAAGX,D,03/24/2010,00:00:00,4.820000172,4.820000172,4.820000172,4.820000172,0,0
#AAAGX,D,03/25/2010,00:00:00,4.809999943,4.809999943,4.809999943,4.809999943,0,0
#AAAGX,D,03/26/2010,00:00:00,4.809999943,4.809999943,4.809999943,4.809999943,0,0
